446,43.503477,0.026254,9.064610,16.767266
447,44.462259,0.026362,9.128498,16.491401
448,45.419831,0.025701,9.192107,16.210815
449,46.376080,0.024704,9.255440,15.926063
450,47.334928,0.024211,9.318773,15.636866
451,48.296239,0.024416,9.382104,15.343505
452,49.252352,0.023034,9.444881,15.046255
453,50.214801,0.023440,9.507936,14.744838
454,51.172037,0.022022,9.570435,14.439533
455,52.135531,0.022530,9.633212,14.130339
456,53.093813,0.020980,9.695433,13.817258
457,54.058263,0.021487,9.757932,13.500567
458,55.017290,0.020213,9.819874,13.180543
459,55.978689,0.019490,9.881819,12.856906
460,56.942391,0.019227,9.943763,12.529661
461,57.904398,0.018474,10.005428,12.199362
462,58.868640,0.018268,10.067095,11.865727
463,59.835043,0.018509,10.128759,11.528761
464,60.795811,0.016767,10.189870,11.189019
465,61.762496,0.016986,10.251259,10.846221
466,62.727298,0.016424,10.312369,10.500646
467,63.694043,0.016446,10.373479,10.152295
468,64.658788,0.015721,10.434311,9.801443
469,65.625434,0.015371,10.495144,9.447813
470,66.590034,0.014042,10.555698,9.091685
471,67.556409,0.013142,10.616254,8.733057
472,68.524414,0.012827,10.676810,8.372210
473,69.493903,0.013244,10.737364,8.009416
474,70.461253,0.012227,10.797641,7.644123
475,71.430047,0.011729,10.857917,7.276887
476,72.396455,0.010077,10.917918,6.907708
477,73.367971,0.010560,10.978196,6.536862
478,74.337004,0.009645,11.038194,6.164072
479,75.307282,0.009076,11.098195,5.789616
480,76.278731,0.008726,11.158193,5.413493
481,77.247537,0.006890,11.217916,5.035706
482,78.221076,0.007180,11.277916,4.656807
483,79.191888,0.005738,11.337638,4.276242
484,80.167370,0.006211,11.397638,3.894568
485,81.139819,0.005217,11.457359,3.511781
486,82.113169,0.004030,11.517081,3.127608
487,83.087059,0.003299,11.576805,2.742879
488,84.065568,0.003771,11.636805,2.356761
489,85.040683,0.002810,11.696526,1.970091
490,86.016227,0.001950,11.756248,1.582864
491,86.992274,0.000820,11.815971,1.194803
492,87.972461,0.001196,11.875971,0.806189
493,88.949015,-0.000086,11.935693,0.417298
494,89.929543,0.000162,11.995693,0.028131
495,90.906248,-0.001237,12.055416,-0.361037
496,91.886872,-0.001341,12.115417,-0.750484
497,92.867512,-0.001939,12.175417,-1.140206
498,93.847930,-0.002635,12.235417,-1.529649
499,94.828217,-0.003798,12.295418,-1.919091
500,95.811899,-0.003408,12.355695,-2.307979
501,96.791530,-0.005381,12.415695,-2.696865
502,97.774408,-0.005777,12.475974,-3.084916
503,98.756871,-0.006881,12.536253,-3.472690
504,99.742490,-0.006668,12.596810,-3.859629
505,100.727385,-0.006906,12.657365,-4.245734
506,101.711537,-0.007709,12.717920,-4.631006
507,102.694926,-0.009185,12.778477,-5.015444
508,103.681211,-0.009595,12.839311,-5.398769
509,104.666536,-0.010679,12.900146,-5.780984
510,105.654688,-0.010955,12.961258,-6.162085
511,106.641596,-0.011636,13.022370,-6.541520
512,107.631261,-0.011773,13.083760,-6.919844
513,108.619614,-0.012557,13.145150,-7.296499
514,109.610447,-0.012544,13.206817,-7.671487
515,110.599902,-0.013422,13.268485,-8.044809
516,111.591772,-0.013760,13.330430,-8.416462
517,112.581992,-0.014713,13.392375,-8.785892
518,113.574484,-0.015122,13.454600,-9.153378
519,114.569077,-0.014880,13.517101,-9.518640
520,115.561919,-0.015624,13.579600,-9.881680
521,116.553040,-0.017431,13.642103,-10.242496
522,117.549821,-0.016967,13.705160,-10.600533
